mm_mixed_mode_EVS5,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,G027A,X007,x026_01,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
1,1,4,3,4,1,0,3,3,3,9,2,2,2,5,1,1,5,4,5,1,1,1,2,4,4,4,4,4,4,4,4,3,4,3,2,2,4,3,3,3,2,3,3,2,3,9,1,1,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,4,4,1,1,0,27606,1,1,10,5,10,10,10,2,1,2,1,1,1,4,2,1,4,4,4,4,4,0,8,0,7,2,1,1,3,5,1,2,1,8,10,10,1,4,10,10,2,5,4,4,2,2,4,1,4,1,1,1966,51,1,3,1,1,1,4,2,0,0,0,0,3,2,1,0,2,72,0,0,0,0,0,4
1,2,1,2,2,1,2,1,3,9,8,1,2,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,1,3,1,2,2,1,1,2,1,3,7,7,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,1,3,9,2,4,4,1,0,27603,7,2,8,6,1,7,10,1,7,10,9,1,1,1,4,2,4,2,1,4,4,2,3,0,5,2,6,2,5,2,1,10,5,8,10,7,7,7,1,2,1,3,1,2,3,3,1,1,2,2,1,1956,61,1,1,1,2,2,7,3,7,3,0,0,0,0,1,2,2,11,0,0,23,0,0,10
1,2,2,0,2,2,3,2,3,9,9,1,1,2,5,2,5,3,3,3,3,3,3,1,2,2,2,2,2,4,0,4,4,4,4,3,4,1,2,2,2,2,1,1,1,2,1,1,10,6,5,3,3,0,0,0,0,2,0,0,0,3,3,2,2,0,6,4,0,4,1,0,27605,8,1,10,7,1,10,10,7,3,10,6,2,1,2,3,3,3,2,2,2,4,1,8,0,7,2,6,3,10,2,4,10,8,5,8,7,8,6,8,1,0,1,0,1,3,3,0,3,4,4,1,1981,36,1,6,1,0,1,7,3,0,0,2,1,2,1,1,0,3,23,0,0,0,0,0,4
1,2,2,2,2,2,2,2,3,5,5,1,2,2,4,1,2,2,3,2,2,2,4,1,2,2,3,0,3,2,3,3,0,3,1,3,2,1,2,3,3,1,1,2,2,3,7,8,3,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3,2,2,4,4,1,4,1,0,27603,6,1,10,8,2,10,10,3,6,10,9,1,1,2,3,3,4,2,2,3,4,2,3,0,6,1,5,2,4,2,3,8,6,6,8,8,8,5,2,1,2,3,2,3,2,2,2,3,4,4,1,1955,62,1,1,1,0,2,6,3,6,3,2,1,4,2,1,1,2,11,0,3,21,0,0,10
1,1,0,2,1,2,2,3,3,6,7,2,1,2,4,1,2,1,2,4,4,2,4,2,3,3,4,0,0,0,3,4,2,3,2,1,4,2,3,1,2,2,1,2,1,2,6,7,7,4,0,3,3,0,3,2,3,0,3,3,0,4,3,0,2,0,9,3,3,4,1,0,0,10,1,10,7,1,10,10,3,1,10,10,1,1,1,4,2,0,0,1,0,4,2,8,0,6,0,0,1,2,3,1,10,6,6,8,0,1,6,1,0,0,4,3,0,2,2,2,3,3,3,1,1971,46,1,1,1,2,4,5,3,3,2,2,1,3,2,1,2,2,25,0,0,33,0,0,7
1,1,2,2,3,2,3,2,2,8,7,2,1,2,4,1,2,3,3,2,3,2,3,1,2,2,3,3,3,2,3,0,3,0,1,3,1,3,1,3,1,4,3,3,3,3,5,4,7,3,3,4,2,4,3,2,3,3,4,4,4,4,3,2,3,3,1,0,2,4,3,0,0,3,1,9,6,4,2,5,4,5,8,10,1,1,3,3,3,3,4,3,3,4,1,3,0,6,1,2,1,1,1,1,5,3,7,7,3,1,8,1,1,2,4,4,4,2,2,2,2,4,4,2,1990,27,1,6,1,0,1,6,3,0,0,6,3,5,3,1,0,2,25,0,3,0,0,0,6
1,1,2,2,2,2,3,2,2,8,8,0,1,2,5,2,5,0,3,5,3,2,2,1,2,2,3,2,2,4,4,4,4,4,3,4,4,1,2,3,2,1,1,2,1,2,7,9,5,3,2,2,3,2,4,1,2,1,3,3,1,2,4,2,1,3,8,4,4,4,1,0,27601,3,1,10,1,1,10,10,1,1,10,9,1,1,1,4,4,4,1,1,4,4,2,4,0,5,1,7,1,3,3,1,10,8,7,10,8,8,8,1,1,4,2,2,3,2,2,2,1,3,2,1,1975,42,1,1,1,2,4,6,3,5,3,2,1,6,3,1,2,2,32,0,4,34,0,0,10
1,1,2,2,3,2,1,2,2,9,8,2,1,2,4,2,5,5,2,1,3,0,4,1,2,2,3,2,2,2,3,3,3,3,4,1,1,3,1,1,1,4,0,0,0,0,3,7,5,5,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,8,3,3,4,1,0,27602,10,3,10,7,1,10,10,6,8,7,10,4,4,4,4,3,3,0,2,3,4,0,0,0,1,0,10,0,1,1,1,1,1,3,5,1,1,1,1,4,0,2,3,2,2,2,3,2,2,2,2,1993,24,2,1,1,1,6,6,3,8,3,2,1,6,3,5,1,0,0,0,0,23,0,0,5
1,1,2,1,2,2,4,3,3,5,5,2,0,3,3,1,1,2,4,4,2,1,3,1,2,2,3,3,4,3,3,3,3,3,3,1,2,3,2,1,1,2,1,2,1,2,7,4,5,5,4,4,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3,2,0,27606,5,5,5,5,5,5,5,5,2,5,5,1,1,3,0,0,0,2,2,0,4,0,8,0,7,2,4,5,1,1,1,5,5,5,5,5,5,5,0,5,3,4,4,4,2,4,2,4,4,4,1,1963,54,1,3,1,2,2,5,3,3,2,2,1,5,3,2,8,2,12,0,7,0,0,0,5
1,2,2,2,3,2,4,2,2,8,10,1,1,2,5,2,5,1,4,4,3,2,2,3,3,2,3,2,2,4,4,4,3,4,3,4,4,2,3,1,3,2,1,2,1,2,3,7,5,5,3,4,3,2,2,2,3,3,3,3,3,4,3,2,2,2,3,4,2,4,1,0,27604,7,1,10,8,3,10,10,4,1,10,8,1,1,1,4,4,4,1,1,4,4,2,8,0,6,3,5,1,2,1,1,10,3,10,10,8,2,5,1,1,2,2,1,2,3,2,2,3,3,3,2,1972,45,1,6,1,0,1,7,3,0,0,3,2,3,2,1,0,2,24,0,6,0,0,0,6
1,1,2,1,3,2,4,2,2,4,10,0,0,2,5,2,5,3,4,4,2,1,4,1,0,2,3,0,0,1,4,4,4,4,1,4,2,1,2,3,1,4,2,3,2,0,6,8,8,4,2,2,2,3,2,1,3,2,1,1,3,3,3,0,2,1,4,4,2,4,1,0,27601,9,1,10,9,1,10,10,7,2,10,8,2,1,1,4,4,4,1,1,0,4,0,8,0,7,2,1,1,3,1,3,10,2,10,4,10,4,2,1,2,0,3,2,3,2,4,1,2,3,3,1,1996,21,1,6,1,0,1,3,2,0,0,3,2,3,2,6,0,0,0,0,6,0,0,0,1
1,2,2,2,1,2,4,2,3,8,7,1,0,3,3,1,1,5,4,3,1,2,2,2,3,2,4,0,0,3,2,3,3,2,1,4,1,2,2,3,1,1,1,2,0,3,7,7,6,3,6,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,1,2,0,4,2,0,27606,3,1,10,2,3,9,10,2,5,8,4,1,2,2,0,0,2,4,2,3,4,0,8,0,7,3,1,1,2,4,2,4,5,6,9,9,6,6,2,10,2,4,4,4,2,4,1,2,3,3,1,1979,38,1,6,2,0,3,4,2,0,0,3,2,3,2,1,0,2,12,0,7,0,0,0,7
1,1,1,2,2,2,4,2,2,8,8,2,1,2,4,2,4,2,2,2,1,2,3,1,2,2,3,3,3,2,3,3,3,3,4,1,1,3,1,3,1,2,1,2,2,3,4,3,4,7,4,4,3,3,3,2,3,3,2,2,3,3,3,3,2,2,6,3,2,4,1,0,27601,8,2,10,5,3,8,8,7,7,10,8,1,1,1,3,3,3,2,2,3,3,0,8,0,7,2,2,1,1,1,1,8,1,8,8,9,1,7,1,6,1,4,2,3,1,1,1,2,2,3,1,1982,35,1,6,2,0,4,4,2,0,0,4,2,0,0,1,0,2,52,0,6,0,0,0,9
1,1,2,2,3,2,4,2,3,7,9,1,2,2,5,2,5,1,4,0,2,1,4,1,2,2,3,2,2,3,4,4,4,4,1,3,2,4,3,1,1,1,1,1,1,3,4,3,4,1,2,4,3,3,3,0,2,2,3,3,2,3,3,2,3,2,5,3,1,4,1,0,27604,7,1,10,7,4,7,10,8,1,10,9,1,1,1,4,4,4,1,1,4,4,0,8,0,7,2,1,1,5,1,1,10,1,10,10,10,7,4,1,8,0,3,3,4,1,1,2,1,1,2,2,1983,34,1,1,1,1,3,6,3,8,3,6,3,3,2,1,1,2,42,0,6,25,0,0,10
1,1,2,1,2,1,1,3,2,7,4,2,0,2,4,2,4,4,4,3,2,2,3,1,3,2,4,0,0,2,0,3,3,3,3,4,3,4,2,0,0,2,1,0,3,3,0,9,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,5,5,0,0,5,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,0,7,1,9,3,1,1,1,1,1,1,4,4,1,1,1,5,0,0,3,3,2,2,2,1,4,4,1,0,0,2,1,1,2,4,0,1,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,4
1,1,1,1,1,1,1,2,2,8,0,0,0,2,5,2,5,0,4,1,4,4,2,1,2,1,3,1,1,1,3,4,3,4,3,2,2,4,3,1,1,1,1,0,2,0,7,5,3,5,1,2,3,4,3,2,2,2,2,2,2,3,3,2,2,3,3,4,3,4,1,0,0,1,7,10,0,5,9,8,1,6,10,3,2,2,1,4,4,4,3,1,0,4,1,6,0,6,1,0,2,1,1,1,1,1,4,2,7,1,1,3,1,1,2,3,3,2,2,1,4,3,3,1,1963,54,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,83,0,0,0,0,0,5
1,1,2,2,2,2,2,3,3,6,8,2,1,2,5,1,2,1,4,4,2,2,2,1,3,2,3,3,3,2,4,4,4,4,1,3,3,2,2,3,2,2,1,2,2,3,4,3,4,6,3,3,2,3,2,2,3,2,3,3,3,3,2,0,2,2,4,3,2,2,2,0,27602,9,1,10,8,9,10,10,10,1,10,4,1,1,3,0,2,2,1,0,2,3,1,8,0,7,1,6,1,2,1,1,10,8,6,10,8,6,5,1,8,2,4,2,2,2,1,2,1,3,1,2,1979,38,1,1,1,2,4,5,3,6,3,3,2,3,2,2,1,2,21,0,3,31,0,0,8
1,2,1,2,3,2,4,2,1,8,6,2,1,2,5,3,3,1,4,3,2,3,2,1,3,2,3,2,2,2,4,4,4,4,3,1,1,3,1,2,1,2,2,3,3,3,5,7,7,3,3,4,2,3,4,2,3,3,1,1,3,4,3,2,2,1,5,4,3,4,2,0,27607,6,1,9,7,7,9,10,9,8,10,6,1,1,1,0,2,4,2,2,0,4,0,8,0,7,3,1,1,1,1,5,10,9,10,10,9,5,10,1,1,1,2,1,1,1,1,1,2,3,3,1,1989,28,1,6,1,0,1,6,3,0,0,6,3,7,3,1,0,2,21,0,0,0,0,0,2
1,1,1,1,2,2,3,2,2,8,8,1,0,2,5,2,4,1,4,0,0,2,4,1,2,1,2,2,2,2,4,4,3,3,1,4,4,1,2,1,0,2,1,0,2,0,6,6,4,4,3,3,2,2,0,2,2,2,2,2,2,0,2,3,2,2,7,3,0,4,1,0,27603,7,1,10,8,0,9,10,8,0,10,9,1,1,1,4,3,4,2,1,4,4,1,4,0,5,1,6,2,6,3,2,10,4,10,10,9,9,10,2,3,2,0,1,2,1,1,2,1,2,2,2,1994,23,1,6,2,0,6,6,3,0,0,4,2,7,3,6,0,2,43,0,2,0,0,0,1
1,2,2,2,1,1,2,2,2,8,7,2,2,3,3,2,4,0,2,2,4,2,2,1,2,2,0,0,0,3,2,3,2,3,4,1,1,3,1,3,3,1,2,0,3,3,5,8,3,3,4,2,2,2,3,2,3,2,3,3,2,3,3,3,2,3,4,2,3,4,2,0,27601,5,2,8,7,3,7,9,2,3,9,8,1,1,1,0,2,4,2,2,0,4,2,3,0,1,1,8,1,1,1,1,5,3,2,5,7,1,2,4,1,1,3,3,3,2,1,1,4,4,4,1,1954,63,1,1,1,2,3,3,2,3,2,3,2,0,0,3,4,0,11,0,7,35,0,0,10
1,1,2,2,0,2,0,2,2,8,8,2,0,2,5,3,3,1,2,2,2,2,4,1,2,2,3,0,0,2,3,4,3,0,3,0,4,2,3,1,3,3,1,0,2,0,5,5,0,7,4,0,2,3,0,2,3,0,3,3,3,3,0,0,0,0,4,0,2,0,0,0,27602,7,0,7,6,5,5,10,6,3,8,5,1,1,2,0,0,2,0,0,2,3,2,4,0,5,0,7,4,5,4,6,9,5,6,8,9,7,5,0,5,0,3,0,0,2,2,0,2,3,4,2,1992,25,1,6,1,0,2,6,3,3,2,5,3,2,1,1,1,3,34,0,7,32,0,0,8
1,2,1,1,2,1,4,2,1,9,9,1,1,2,5,2,4,4,4,2,2,2,3,1,1,1,2,2,2,2,4,4,3,4,4,1,2,1,2,3,1,1,1,2,2,2,9,7,5,3,1,3,2,1,2,2,2,2,3,3,2,2,3,1,2,2,6,4,4,4,1,0,27606,10,1,10,10,1,10,10,1,1,10,9,1,1,1,4,4,4,1,1,4,4,0,8,0,7,3,1,1,1,1,1,5,6,10,10,6,2,10,1,1,1,4,2,2,1,1,1,1,4,4,1,1958,59,1,6,1,0,1,7,3,0,0,3,2,3,2,1,0,2,43,0,6,0,0,0,5
1,2,2,2,2,1,4,3,3,5,7,0,1,3,3,3,3,2,3,3,3,2,2,2,2,2,3,0,0,2,0,3,3,2,3,2,2,4,3,3,2,2,1,2,1,3,4,6,3,4,3,3,3,3,2,2,3,3,2,2,3,3,2,3,2,3,4,2,2,4,2,0,27607,8,1,8,5,1,8,10,5,2,8,6,2,2,2,0,2,0,2,2,0,4,0,8,0,7,2,2,1,3,2,5,8,5,8,8,9,7,7,3,1,0,3,2,2,2,2,2,4,4,4,1,1988,29,1,4,1,0,1,4,2,0,0,2,1,3,2,1,0,2,25,0,5,0,0,0,4
1,1,2,2,2,2,3,3,3,6,6,1,1,2,5,3,3,2,3,1,3,2,3,1,2,2,2,2,2,2,4,4,4,4,3,4,4,1,2,1,3,2,1,1,1,2,3,4,5,6,3,2,3,3,3,2,2,2,2,2,2,3,3,2,1,3,8,4,1,4,1,0,27604,10,1,10,10,1,10,10,10,1,10,8,1,1,1,4,4,4,3,1,4,4,2,3,0,7,2,3,1,2,1,1,10,8,8,10,10,10,1,1,1,4,3,1,2,2,2,2,2,3,3,1,1968,49,1,1,1,2,4,6,3,7,3,2,1,5,3,1,2,2,21,0,6,23,0,0,10
1,1,1,1,3,1,3,2,2,8,3,2,1,2,5,1,2,1,3,0,2,2,4,1,3,2,2,2,2,2,3,4,3,4,1,4,3,1,1,2,1,2,1,2,2,3,6,6,0,5,3,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,7,4,3,4,1,0,27601,7,1,10,6,1,9,10,3,5,9,8,1,1,2,4,3,0,2,2,4,4,1,4,0,5,1,7,1,1,1,1,10,4,7,9,8,4,7,1,2,2,3,2,3,1,1,2,1,4,3,1,1975,42,1,6,1,0,6,3,2,3,2,4,2,3,2,1,4,2,32,0,5,32,0,0,7
1,1,2,1,2,1,1,2,3,3,3,2,0,2,5,2,5,5,4,2,1,1,4,2,2,2,3,3,3,3,3,3,3,3,3,1,3,2,2,3,3,2,1,1,1,3,5,10,5,6,5,3,3,4,4,3,3,2,3,3,3,3,3,3,2,3,4,2,2,4,2,0,27602,3,5,10,8,1,10,10,4,5,10,6,1,1,3,0,2,0,0,0,0,0,5,2,0,1,1,10,1,1,1,1,1,1,2,5,1,1,1,1,5,3,3,2,3,2,2,2,2,3,2,1,1979,38,1,1,1,4,6,3,2,3,2,0,1,0,1,1,5,2,72,0,8,32,0,0,6
1,1,2,3,2,1,4,1,1,9,9,1,1,2,5,2,5,0,5,4,0,2,4,1,2,2,2,2,2,3,4,4,3,4,4,1,1,0,0,3,2,2,1,2,3,3,6,8,5,3,3,4,2,2,0,2,3,0,3,3,3,3,3,3,2,2,3,3,2,4,2,0,27603,8,1,6,8,1,8,10,7,3,7,7,4,4,1,0,0,4,2,1,3,4,0,8,0,7,3,1,1,1,1,1,10,7,10,10,10,5,7,3,4,0,2,2,1,2,2,2,2,3,3,1,1975,42,2,1,1,1,3,7,3,7,3,0,1,0,1,1,1,2,11,0,2,33,0,0,10
1,1,2,2,2,2,3,2,3,7,0,2,1,1,2,3,3,4,4,4,2,2,4,1,2,2,3,0,2,0,3,3,2,3,3,0,2,4,3,1,3,0,2,2,2,0,0,1,6,10,7,4,0,3,0,0,4,0,4,4,4,4,4,0,3,4,1,4,2,4,1,0,0,10,1,10,10,4,10,10,10,1,10,6,0,0,2,0,0,0,4,0,0,4,0,8,0,7,2,0,3,3,1,1,0,1,6,6,5,3,1,1,3,2,2,3,0,2,2,2,2,2,2,2,1944,73,1,1,1,2,2,2,1,7,3,0,0,0,0,4,4,2,0,0,3,13,0,0,0
1,1,2,2,2,1,4,4,4,2,3,2,2,2,4,1,2,4,3,3,3,2,3,2,3,2,3,0,2,2,3,4,3,0,3,4,2,4,3,3,1,2,3,0,0,0,6,8,5,5,6,3,3,3,3,2,3,3,3,3,3,3,0,3,3,3,3,0,2,3,2,0,0,7,1,10,8,5,10,10,3,4,8,3,2,2,2,2,1,0,3,0,0,4,0,8,0,7,3,1,2,2,2,2,0,2,6,7,9,6,2,1,5,0,5,2,0,3,2,2,2,4,4,1,0,0,1,5,1,1,1,7,3,0,0,2,1,0,1,3,0,0,0,0,9,0,0,0,3
1,1,2,3,2,1,3,3,2,7,8,1,2,2,5,3,3,1,3,1,1,1,2,1,2,2,2,2,2,1,3,3,3,3,3,4,2,1,2,1,1,2,1,2,2,2,5,10,0,3,1,3,2,3,3,2,2,2,2,2,3,3,3,2,2,0,6,2,2,3,1,0,27601,8,1,10,3,4,8,10,0,3,10,8,1,4,2,2,1,2,2,2,3,4,1,4,0,1,1,4,1,2,2,1,10,2,8,8,9,3,4,1,3,0,2,1,1,2,2,1,2,3,4,2,1969,48,2,1,1,2,4,1,1,0,0,1,1,1,1,1,3,2,52,0,7,14,0,0,9
1,2,1,1,2,2,4,1,2,9,9,1,2,2,4,2,4,3,4,4,2,1,4,2,2,2,3,0,3,3,3,3,2,3,1,3,4,1,2,2,1,2,2,2,2,3,6,7,4,6,3,3,3,2,3,2,2,3,2,2,2,3,3,3,2,2,7,4,2,4,1,0,27601,9,1,10,9,3,10,10,1,8,10,8,2,1,1,4,4,4,2,1,4,4,0,8,0,7,2,1,1,2,1,1,10,7,10,10,8,8,8,1,1,3,3,2,2,1,4,2,2,3,3,1,1985,32,1,1,1,0,2,7,3,6,3,4,2,4,2,1,1,2,25,0,3,33,0,0,9
1,1,2,0,3,2,4,3,5,3,5,2,1,2,5,2,4,1,3,4,4,2,4,2,2,2,3,0,0,2,4,3,3,4,4,2,2,3,2,1,1,2,1,2,0,2,5,1,7,2,6,3,3,3,3,2,3,4,1,1,3,4,3,2,3,2,1,2,2,0,2,0,27604,6,1,10,7,10,9,10,7,2,7,3,2,2,1,3,4,2,2,1,1,3,0,8,0,7,2,1,1,1,1,1,10,5,7,10,9,1,2,1,3,0,3,1,3,2,1,3,2,3,4,2,1961,56,1,3,1,3,1,2,1,0,0,2,1,2,1,8,0,3,94,0,8,0,0,0,1
1,0,0,0,0,0,0,0,0,8,7,2,1,3,3,1,2,2,3,2,1,2,3,2,3,3,4,4,4,2,2,2,3,2,0,2,0,3,0,1,1,2,1,3,2,3,7,7,5,3,4,3,3,3,2,2,3,3,4,4,3,3,3,2,3,3,2,2,3,3,1,0,27601,9,1,9,8,1,10,10,10,8,10,8,1,1,1,3,4,3,4,2,3,3,0,8,0,7,3,1,1,1,3,3,10,9,8,10,10,10,7,1,10,2,1,2,3,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,3,7,3,5,3,7,3,2,4,2,32,0,1,33,0,0,6
1,1,1,2,2,1,3,2,2,8,7,1,2,3,3,3,3,4,2,3,2,2,2,1,2,2,3,0,0,0,3,3,2,3,0,2,1,2,2,1,1,1,1,2,3,3,6,6,1,6,7,2,2,2,0,1,2,2,2,2,3,3,3,3,1,2,6,4,4,4,1,0,0,8,1,10,6,1,10,10,6,1,10,8,1,1,1,4,3,4,2,1,4,4,2,4,0,7,2,3,1,1,1,1,5,3,8,8,8,1,6,1,1,2,4,2,3,1,2,1,1,4,4,1,1937,82,1,1,1,2,2,6,3,2,1,2,1,5,3,4,4,0,33,0,6,0,0,0,9
1,1,2,1,1,2,3,3,3,7,5,2,2,3,3,1,2,4,2,4,1,1,2,2,3,2,3,3,3,2,1,3,2,1,1,4,1,4,2,1,1,1,1,1,0,0,7,8,3,1,3,3,2,4,4,2,3,3,2,2,4,3,2,4,4,4,3,4,0,4,2,0,27601,5,1,10,5,1,10,1,1,1,10,7,1,1,1,4,1,4,4,2,4,4,2,4,0,0,1,3,1,1,10,6,10,10,6,7,10,10,10,1,6,2,2,2,3,1,1,1,1,4,2,1,1980,37,1,1,1,0,2,7,3,5,3,7,3,7,3,8,1,0,0,0,1,13,0,0,0
1,2,1,1,2,2,2,2,3,10,8,1,1,2,5,2,5,1,2,2,5,2,5,2,1,1,2,2,2,4,4,4,4,4,3,1,2,4,3,1,1,1,1,2,1,3,1,6,0,1,5,2,0,3,2,1,3,2,2,2,3,3,4,2,1,3,10,4,3,4,1,0,27602,10,1,10,10,1,10,10,10,1,10,8,1,1,4,4,4,4,2,1,4,4,2,3,0,3,1,8,1,1,1,1,10,5,7,10,7,5,5,1,1,2,4,1,3,1,1,1,2,4,4,2,1945,72,1,1,1,2,4,6,3,7,3,3,2,7,3,4,4,3,26,0,1,21,0,0,4
1,1,1,1,3,2,3,2,4,6,3,2,0,2,5,1,2,4,4,3,2,4,2,1,3,3,4,3,3,3,3,3,3,3,1,3,2,1,2,3,2,2,0,2,2,0,5,3,5,5,3,2,3,4,3,1,3,3,4,4,4,4,4,3,3,4,3,4,3,4,2,0,0,5,2,7,8,1,9,10,5,1,10,4,1,1,1,0,2,0,4,0,0,4,1,0,0,4,1,7,1,2,3,1,3,7,5,5,8,3,2,4,9,2,2,3,3,2,2,2,1,4,4,1,1963,54,1,1,2,2,4,3,2,6,3,2,1,2,1,1,2,2,83,0,7,91,0,0,5
1,1,2,2,3,1,1,1,2,10,10,2,0,1,2,1,2,4,1,1,1,2,1,1,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,8,7,7,8,6,1,3,3,3,1,3,3,2,2,2,3,3,1,2,3,6,1,2,4,2,0,27602,10,6,10,10,1,4,10,4,4,10,8,1,1,1,3,1,2,1,2,1,3,1,2,0,1,1,10,5,1,5,2,1,1,1,1,7,1,1,1,1,1,5,1,1,1,1,1,2,4,4,1,1939,78,1,1,1,0,2,3,2,3,2,1,1,1,1,4,4,2,41,0,8,0,0,0,5
1,1,1,2,4,4,4,2,3,7,0,1,0,2,4,2,4,3,3,2,4,2,3,1,2,2,3,2,2,4,3,3,2,3,4,3,2,4,3,0,0,3,0,0,0,0,5,6,5,4,5,3,3,3,4,3,3,3,4,4,3,3,3,2,2,4,4,3,3,4,2,0,0,8,3,8,5,2,8,9,5,3,9,6,1,1,1,0,4,4,2,1,4,4,2,8,0,7,1,2,3,2,2,1,6,4,3,7,7,1,4,2,1,2,3,3,3,1,1,1,4,4,4,1,1943,74,1,5,1,2,1,7,3,0,0,2,1,2,1,4,0,1,23,0,3,0,0,0,5
1,1,2,2,2,1,3,2,1,8,7,1,1,2,5,3,3,4,3,3,2,2,3,1,2,2,3,0,0,4,3,3,4,2,3,0,2,1,2,3,3,2,1,2,1,3,3,7,8,3,3,4,2,4,2,1,3,2,2,2,3,3,3,1,1,4,3,4,2,4,1,0,27604,5,1,10,4,2,10,10,2,1,9,2,1,1,1,4,2,4,3,1,4,4,0,7,0,0,1,0,1,2,1,1,10,6,9,10,9,9,8,2,4,2,3,2,3,1,2,2,2,3,3,1,1961,56,1,1,1,2,3,6,3,6,3,3,2,3,2,1,1,1,74,0,6,43,0,0,10
1,1,1,1,2,1,3,2,3,9,9,0,1,2,5,1,2,2,4,4,2,2,5,1,2,1,3,0,0,3,4,4,3,4,3,4,2,4,3,1,3,1,1,1,2,2,3,3,9,10,3,3,4,3,3,2,3,3,3,3,3,3,4,2,3,3,3,4,4,4,1,0,27605,10,1,10,10,1,10,10,10,1,10,8,1,1,1,4,2,4,2,1,3,4,1,6,0,5,2,3,1,1,1,1,10,3,9,10,9,5,3,1,1,2,1,2,3,1,1,2,2,3,4,2,1954,63,1,1,1,2,2,7,3,7,3,3,2,3,2,4,4,3,23,0,7,25,0,0,7
1,1,1,2,2,2,4,1,2,9,8,1,1,2,5,1,2,1,5,2,3,1,2,1,2,2,3,3,2,1,4,4,4,4,1,2,2,4,3,3,3,2,1,2,2,0,5,8,5,3,2,2,2,3,0,2,2,2,3,3,2,3,2,0,2,2,7,4,3,4,1,0,27603,7,1,10,7,1,9,10,3,1,10,8,1,1,1,4,4,4,1,1,4,4,0,8,0,6,2,2,1,1,1,2,10,5,7,10,10,8,8,1,3,1,2,2,2,1,1,1,1,3,3,2,1961,56,1,1,1,0,2,7,3,7,3,3,2,3,2,1,1,2,24,0,4,24,0,0,10
1,1,1,2,2,1,2,2,2,7,4,2,1,2,4,2,4,2,3,2,1,1,3,2,2,2,3,2,2,1,2,2,2,2,1,3,2,1,2,3,1,1,2,0,2,0,5,10,0,4,2,3,2,4,3,3,3,3,2,2,3,3,2,2,2,2,8,0,2,3,1,0,27603,7,1,10,9,8,9,10,7,6,9,6,2,1,2,3,1,2,4,0,2,4,0,8,0,5,1,5,1,4,7,3,9,8,3,8,8,1,9,4,1,1,2,2,2,1,2,1,4,4,3,1,1994,23,1,1,1,0,2,6,3,3,2,2,1,4,2,2,1,2,21,0,3,34,0,0,7
1,1,3,1,3,2,2,2,3,9,4,2,0,2,4,1,1,4,5,1,4,4,4,1,4,3,4,0,4,1,1,1,3,1,3,4,2,1,2,3,1,2,1,3,1,3,1,1,10,10,2,0,4,4,3,2,4,3,4,4,4,3,4,2,4,2,1,4,2,4,2,0,27605,10,1,10,10,1,10,7,10,1,10,2,2,2,3,0,1,0,3,0,2,0,3,7,0,1,1,10,5,1,1,1,1,1,1,5,6,1,1,1,1,4,1,4,0,4,4,4,4,4,4,2,1987,30,1,6,2,0,3,2,1,0,0,3,2,2,1,8,0,0,0,0,5,0,0,0,3
